,source_id,ra,dec,l,b,parallax,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,dr2_radial_velocity,dr2_radial_velocity_error,r_med_geo,r_lo_geo,r_hi_geo
0,949976401426907136,109.29543539511708,44.065373803005286,173.73664310423467,22.880471367276733,4.198509971717178,241.47337,129.5560953773986,0.01705052,-202.3290615353294,0.014434181,166.58376,2.0082216,236.61122,235.67764,237.46559
1,2853855276833177600,2.2631901968610095,27.652239981504547,111.56269485194466,-34.28205378705891,16.580971333862504,773.02313,223.02464582041023,0.02144083,145.48325126119084,0.02295932,24.754713,0.30054328,60.19643,60.13776,60.272278
2,6680925674512842752,306.17630302588276,-39.874036620064125,1.4218606551759025,-34.24163950321384,28.639938852258474,1421.2206,-125.47821519668858,0.019065194,-156.03493787180668,0.015545048,36.896057,0.4365356,34.87381,34.852352,34.897327
3,2960024944247308288,74.49026889080453,-25.390151480883087,226.0929669488445,-35.27836930425051,2.542764613611139,149.3194,70.46389649762261,0.0128631275,-61.48402609584201,0.016498853,153.31796,4.0970273,390.32977,388.35947,392.92722
4,3094312796175761408,120.27348295310883,3.5678793835832088,217.7824813855977,17.110193988784296,21.459584168756344,908.3352,-176.8126904452418,0.023173606,-124.49339535868513,0.017518297,52.11107,0.73525864,46.583683,46.539394,46.628677
5,5790161689395101696,212.98439126711628,-75.4192739642066,308.0393360705764,-13.351754122436503,12.90923813224691,31.973785,-216.87004479761796,0.3745978,-118.3384841338259,0.47713488,38.979683,3.826669,77.53596,74.71219,80.48817
6,2261614264931057664,293.09759805108064,69.65345106254792,101.29640987500859,21.871893703413377,173.49391001786597,2319.2231,597.3842379704172,0.115345165,-1738.2861023860867,0.10216282,26.57642,0.1642887,5.763695,5.7607574,5.766001
7,1840445472621264896,319.7926188061308,24.313921228043263,73.1572418051395,-17.43360733696798,1.6828342008096693,42.779095,-77.27245643340294,0.035972904,-70.9845978407532,0.028738797,-212.635,1.0491031,589.6443,575.96436,605.1995
8,5543846380128567296,126.88456642708876,-33.49277511456917,253.23063489594628,2.8978030024957784,1.5458185562681308,62.27912,23.124625017989526,0.01953397,-53.64118343182142,0.029774103,218.0109,2.318272,641.9531,631.8183,653.94324
9,5700925016448860160,121.94495028798501,-21.629592379460714,240.9091079862416,5.879584516071148,1.4548555625032418,44.144485,34.77052670579977,0.021411799,-37.45957631568301,0.02765854,50.35424,0.32680562,681.06415,665.6346,696.486
10,4387079367952007168,260.2786715052397,1.444249509384865,23.54429867795071,20.678707523975447,25.245883016188497,1046.2938,-164.27885005042742,0.02079239,269.64385920475473,0.0135789905,-161.80235,0.18592878,39.552467,39.520645,39.585064
11,5058686084085907456,46.24169338144792,-31.173225281639535,228.92221958619896,-60.67774738668301,9.712518327808906,816.78406,-152.06758025373932,0.0072970563,-344.99372060218104,0.010894906,-69.4147,1.0289162,102.551186,102.41563,102.67988
12,3146226654295872384,121.20083356180082,8.820152337092155,213.25726353435243,20.283469736956757,11.122341640680592,618.71,120.50289401685745,0.018669663,-268.94178047226546,0.012686178,-75.532845,0.7279351,89.81106,89.64991,89.956856
13,3492834741329843072,179.61474089045012,-23.63516209999978,287.5591954294086,37.65000625846941,24.397638454413034,1231.2365,-290.74313779927314,0.01494262,138.13004040837376,0.0103501165,75.772606,0.22592823,40.92513,40.88944,40.963108
14,624684408880100992,154.932943049452,19.469961355767943,217.1232370374003,54.475103983318,47.12548973212048,280.70395,-230.58855862256326,0.15295877,-214.06858993367928,0.1597321,6.399216,0.23152259,21.198473,21.091877,21.295036
15,1758485131404113536,314.2557364485377,13.418556348176581,60.72309386320642,-20.192094481099716,2.524108761231482,232.19492,75.32067809096324,0.010482488,44.194875358575025,0.008997055,-105.97027,1.0298916,392.94763,391.4187,394.6242
16,5999719912651073280,231.52399166253312,-45.05054516784959,329.532201875648,9.685169106486837,19.090487038422417,966.3028,-287.48458015739567,0.023975752,-149.43905231910418,0.021396272,-14.686936,0.63190085,52.35548,52.30985,52.400578
17,4091197176846227840,276.10650420653,-20.623196698236303,11.563055603441512,-3.592538706952828,15.858607974434314,653.9572,-97.68834904841347,0.0296553,-194.5572992685868,0.021203067,35.252968,2.1061082,62.954346,62.8862,63.042213
18,310361075612875392,20.370411122182936,31.3408231462218,130.42311859256483,-31.09353946581991,34.39086126091772,47.84514,560.4200230087638,0.67519695,-109.70083794271696,0.600581,21.01058,0.61821705,29.03583,28.338787,29.699202
19,3683160646477904512,189.27914736402798,-2.3227550036636737,295.6864847092883,60.347368350553985,20.99995234931116,626.76166,155.92962500279984,0.03514558,-146.28517405047768,0.031933825,-25.949032,0.18211555,47.53358,47.443005,47.601707
20,345019915505687424,30.57141639076071,40.76179044569953,137.14053815569346,-20.147096621611684,1.0300518135006014,69.40966,29.872107323095,0.0154433455,-27.53907183069869,0.018221384,-172.22745,0.28700212,941.65247,929.317,957.30554
21,5749656058978335360,134.3192608027992,-9.463751962052706,237.2979888883422,22.531325827515342,16.3775250707381,1069.7356,-221.65905651897722,0.014806533,-158.51993269761152,0.010752322,109.94935,0.68501085,60.94986,60.899437,61.023018
22,6253640784356276864,232.63051762727025,-20.578037172247857,345.99070191001044,28.69417225052407,17.313580480930938,83.669945,-269.6209390842167,0.24580067,-162.5466423459294,0.1990785,-27.373362,0.62832,57.649353,57.057762,58.281704
